######;emperor title;#;#;;#;;;;;;;;;x
#empire_japanese;Empire;Empire;Reich;;Imperio;;;;;;;;;x
#empire_of_japanese;Empire of;Empire de;Reich von;;Imperio de;;;;;;;;;x
b_kashima_castle;Kashima-jo;Kashima-jo;Kashima-jo;;Kashima-jo;;;;;;;;;x
b_kashima_city;Kashima-cho;Kashima-cho;Kashima-cho;;Kashima-cho;;;;;;;;;x
b_kashima_temple;Kashima-ji;Kashima-ji;Kashima-ji;;Kashima-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_tsukuba_castle;Tsukuba-jo;Tsukuba-jo;Tsukuba-jo;;Tsukuba-jo;;;;;;;;;x
b_tsukuba_city;Tsukuba-cho;Tsukuba-cho;Tsukuba-cho;;Tsukuba-cho;;;;;;;;;x
b_tsukuba_temple;Tsukuba-ji;Tsukuba-ji;Tsukuba-ji;;Tsukuba-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_ogachi_castle;Ogachi-jo;Ogachi-jo;Ogachi-jo;;Ogachi-jo;;;;;;;;;x
b_ogachi_city;Ogachi-cho;Ogachi-cho;Ogachi-cho;;Ogachi-cho;;;;;;;;;x
b_ogachi_temple;Ogachi-ji;Ogachi-ji;Ogachi-ji;;Ogachi-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_hiyama_castle;Hiyama-jo;Hiyama-jo;Hiyama-jo;;Hiyama-jo;;;;;;;;;x
b_hiyama_city;Hiyama-cho;Hiyama-cho;Hiyama-cho;;Hiyama-cho;;;;;;;;;x
b_hiyama_temple;Hiyama-ji;Hiyama-ji;Hiyama-ji;;Hiyama-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_yamamoto_castle;Yamamoto-jo;Yamamoto-jo;Yamamoto-jo;;Yamamoto-jo;;;;;;;;;x
b_yamamoto_city;Yamamoto-cho;Yamamoto-cho;Yamamoto-cho;;Yamamoto-cho;;;;;;;;;x
b_yamamoto_temple;Yamamoto-ji;Yamamoto-ji;Yamamoto-ji;;Yamamoto-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_yuri_castle;Yuri-jo;Yuri-jo;Yuri-jo;;Yuri-jo;;;;;;;;;x
b_yuri_city;Yuri-cho;Yuri-cho;Yuri-cho;;Yuri-cho;;;;;;;;;x
b_yuri_temple;Yuri-ji;Yuri-ji;Yuri-ji;;Yuri-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_akita_castle;Akita-jo;Akita-jo;Akita-jo;;Akita-jo;;;;;;;;;x
b_akita_city;Akita-cho;Akita-cho;Akita-cho;;Akita-cho;;;;;;;;;x
b_akita_temple;Akita-ji;Akita-ji;Akita-ji;;Akita-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_dewa_castle;Dewa-jo;Dewa-jo;Dewa-jo;;Dewa-jo;;;;;;;;;x
b_dewa_city;Dewa-cho;Dewa-cho;Dewa-cho;;Dewa-cho;;;;;;;;;x
b_dewa_temple;Dewa-ji;Dewa-ji;Dewa-ji;;Dewa-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_mogami_castle;Mogami-jo;Mogami-jo;Mogami-jo;;Mogami-jo;;;;;;;;;x
b_mogami_city;Mogami-cho;Mogami-cho;Mogami-cho;;Mogami-cho;;;;;;;;;x
b_mogami_temple;Mogami-ji;Mogami-ji;Mogami-ji;;Mogami-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_okitama_castle;Okitama-jo;Okitama-jo;Okitama-jo;;Okitama-jo;;;;;;;;;x
b_okitama_city;Okitama-cho;Okitama-cho;Okitama-cho;;Okitama-cho;;;;;;;;;x
b_okitama_temple;Okitama-ji;Okitama-ji;Okitama-ji;;Okitama-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_murayama_castle;Murayama-jo;Murayama-jo;Murayama-jo;;Murayama-jo;;;;;;;;;x
b_murayama_city;Murayama-cho;Murayama-cho;Murayama-cho;;Murayama-cho;;;;;;;;;x
b_murayama_temple;Murayama-ji;Murayama-ji;Murayama-ji;;Murayama-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_akumi_castle;Akumi-jo;Akumi-jo;Akumi-jo;;Akumi-jo;;;;;;;;;x
b_akumi_city;Akumi-cho;Akumi-cho;Akumi-cho;;Akumi-cho;;;;;;;;;x
b_akumi_temple;Akumi-ji;Akumi-ji;Akumi-ji;;Akumi-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_nutari_castle;Nutari-jo;Nutari-jo;Nutari-jo;;Nutari-jo;;;;;;;;;x
b_nutari_city;Nutari-cho;Nutari-cho;Nutari-cho;;Nutari-cho;;;;;;;;;x
b_nutari_temple;Nutari-ji;Nutari-ji;Nutari-ji;;Nutari-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_kanbara_castle;Kanbara-jo;Kanbara-jo;Kanbara-jo;;Kanbara-jo;;;;;;;;;x
b_kanbara_city;Kanbara-cho;Kanbara-cho;Kanbara-cho;;Kanbara-cho;;;;;;;;;x
b_kanbara_temple;Kanbara-ji;Kanbara-ji;Kanbara-ji;;Kanbara-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_koshi_castle;Koshi-jo;Koshi-jo;Koshi-jo;;Koshi-jo;;;;;;;;;x
b_koshi_city;Koshi-cho;Koshi-cho;Koshi-cho;;Koshi-cho;;;;;;;;;x
b_koshi_temple;Koshi-ji;Koshi-ji;Koshi-ji;;Koshi-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_mishima_castle;Mishima-jo;Mishima-jo;Mishima-jo;;Mishima-jo;;;;;;;;;x
b_mishima_city;Mishima-cho;Mishima-cho;Mishima-cho;;Mishima-cho;;;;;;;;;x
b_mishima_temple;Mishima-ji;Mishima-ji;Mishima-ji;;Mishima-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_iwafune_castle;Iwafune-jo;Iwafune-jo;Iwafune-jo;;Iwafune-jo;;;;;;;;;x
b_iwafune_city;Iwafune-cho;Iwafune-cho;Iwafune-cho;;Iwafune-cho;;;;;;;;;x
b_iwafune_temple;Iwafune-ji;Iwafune-ji;Iwafune-ji;;Iwafune-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_asaka_castle;Asaka-jo;Asaka-jo;Asaka-jo;;Asaka-jo;;;;;;;;;x
b_asaka_city;Asaka-cho;Asaka-cho;Asaka-cho;;Asaka-cho;;;;;;;;;x
b_asaka_temple;Asaka-ji;Asaka-ji;Asaka-ji;;Asaka-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_yama_castle;Yama-jo;Yama-jo;Yama-jo;;Yama-jo;;;;;;;;;x
b_yama_city;Yama-cho;Yama-cho;Yama-cho;;Yama-cho;;;;;;;;;x
b_yama_temple;Yama-ji;Yama-ji;Yama-ji;;Yama-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_iwase_castle;Iwase-jo;Iwase-jo;Iwase-jo;;Iwase-jo;;;;;;;;;x
b_iwase_city;Iwase-cho;Iwase-cho;Iwase-cho;;Iwase-cho;;;;;;;;;x
b_iwase_temple;Iwase-ji;Iwase-ji;Iwase-ji;;Iwase-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_date_castle;Date-jo;Date-jo;Date-jo;;Date-jo;;;;;;;;;x
b_date_city;Date-cho;Date-cho;Date-cho;;Date-cho;;;;;;;;;x
b_date_temple;Date-ji;Date-ji;Date-ji;;Date-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_tsuga_castle;Tsuga-jo;Tsuga-jo;Tsuga-jo;;Tsuga-jo;;;;;;;;;x
b_tsuga_city;Tsuga-cho;Tsuga-cho;Tsuga-cho;;Tsuga-cho;;;;;;;;;x
b_tsuga_temple;Tsuga-ji;Tsuga-ji;Tsuga-ji;;Tsuga-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_nasu_castle;Nasu-jo;Nasu-jo;Nasu-jo;;Nasu-jo;;;;;;;;;x
b_nasu_city;Nasu-cho;Nasu-cho;Nasu-cho;;Nasu-cho;;;;;;;;;x
b_nasu_temple;Nasu-ji;Nasu-ji;Nasu-ji;;Nasu-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_haga_castle;Haga-jo;Haga-jo;Haga-jo;;Haga-jo;;;;;;;;;x
b_haga_city;Haga-cho;Haga-cho;Haga-cho;;Haga-cho;;;;;;;;;x
b_haga_temple;Haga-ji;Haga-ji;Haga-ji;;Haga-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_shioya_castle;Shioya-jo;Shioya-jo;Shioya-jo;;Shioya-jo;;;;;;;;;x
b_shioya_city;Shioya-cho;Shioya-cho;Shioya-cho;;Shioya-cho;;;;;;;;;x
b_shioya_temple;Shioya-ji;Shioya-ji;Shioya-ji;;Shioya-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_samukawa_castle;Samukawa-jo;Samukawa-jo;Samukawa-jo;;Samukawa-jo;;;;;;;;;x
b_samukawa_city;SamuKawachi-cho;Samukawa-cho;Samukawa-cho;;Samukawa-cho;;;;;;;;;x
b_samukawa_temple;Samukawa-ji;Samukawa-ji;Samukawa-ji;;Samukawa-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_ashikaga_castle;Ashikaga-jo;Ashikaga-jo;Ashikaga-jo;;Ashikaga-jo;;;;;;;;;x
b_ashikaga_city;Ashikaga-cho;Ashikaga-cho;Ashikaga-cho;;Ashikaga-cho;;;;;;;;;x
b_ashikaga_temple;Ashikaga-ji;Ashikaga-ji;Ashikaga-ji;;Ashikaga-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_gunma_castle;Gunma-jo;Gunma-jo;Gunma-jo;;Gunma-jo;;;;;;;;;x
b_gunma_city;Gunma-cho;Gunma-cho;Gunma-cho;;Gunma-cho;;;;;;;;;x
b_gunma_temple;Gunma-ji;Gunma-ji;Gunma-ji;;Gunma-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_agatsuma_castle;Agatsuma-jo;Agatsuma-jo;Agatsuma-jo;;Agatsuma-jo;;;;;;;;;x
b_agatsuma_city;Agatsuma-cho;Agatsuma-cho;Agatsuma-cho;;Agatsuma-cho;;;;;;;;;x
b_agatsuma_temple;Agatsuma-ji;Agatsuma-ji;Agatsuma-ji;;Agatsuma-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_tone_castle;Tone-jo;Tone-jo;Tone-jo;;Tone-jo;;;;;;;;;x
b_tone_city;Tone-cho;Tone-cho;Tone-cho;;Tone-cho;;;;;;;;;x
b_tone_temple;Tone-ji;Tone-ji;Tone-ji;;Tone-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_usui_castle;Usui-jo;Usui-jo;Usui-jo;;Usui-jo;;;;;;;;;x
b_usui_city;Usui-cho;Usui-cho;Usui-cho;;Usui-cho;;;;;;;;;x
b_usui_temple;Usui-ji;Usui-ji;Usui-ji;;Usui-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_kanra_castle;Kanra-jo;Kanra-jo;Kanra-jo;;Kanra-jo;;;;;;;;;x
b_kanra_city;Kanra-cho;Kanra-cho;Kanra-cho;;Kanra-cho;;;;;;;;;x
b_kanra_temple;Kanra-ji;Kanra-ji;Kanra-ji;;Kanra-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_seta_castle;Seta-jo;Seta-jo;Seta-jo;;Seta-jo;;;;;;;;;x
b_seta_city;Seta-cho;Seta-cho;Seta-cho;;Seta-cho;;;;;;;;;x
b_seta_temple;Seta-ji;Seta-ji;Seta-ji;;Seta-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_nitta_castle;Nitta-jo;Nitta-jo;Nitta-jo;;Nitta-jo;;;;;;;;;x
b_nitta_city;Nitta-cho;Nitta-cho;Nitta-cho;;Nitta-cho;;;;;;;;;x
b_nitta_temple;Nitta-ji;Nitta-ji;Nitta-ji;;Nitta-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_midono_castle;Midono-jo;Midono-jo;Midono-jo;;Midono-jo;;;;;;;;;x
b_midono_city;Midono-cho;Midono-cho;Midono-cho;;Midono-cho;;;;;;;;;x
b_midono_temple;Midono-ji;Midono-ji;Midono-ji;;Midono-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_toshima_castle;Toshima-jo;Toshima-jo;Toshima-jo;;Toshima-jo;;;;;;;;;x
b_toshima_city;Edo;Edo;Edo;;Edo;;;;;;;;;x
b_toshima_temple;Toshima-ji;Toshima-ji;Toshima-ji;;Toshima-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_tama_castle;Tama-jo;Tama-jo;Tama-jo;;Tama-jo;;;;;;;;;x
b_tama_city;Tama-cho;Tama-cho;Tama-cho;;Tama-cho;;;;;;;;;x
b_tama_temple;Tama-ji;Tama-ji;Tama-ji;;Tama-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_kodama_castle;Kodama-jo;Kodama-jo;Kodama-jo;;Kodama-jo;;;;;;;;;x
b_kodama_city;Kodama-cho;Kodama-cho;Kodama-cho;;Kodama-cho;;;;;;;;;x
b_kodama_temple;Kodama-ji;Kodama-ji;Kodama-ji;;Kodama-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_adachi_castle;Adachi-jo;Adachi-jo;Adachi-jo;;Adachi-jo;;;;;;;;;x
b_adachi_city;Adachi-cho;Adachi-cho;Adachi-cho;;Adachi-cho;;;;;;;;;x
b_adachi_temple;Adachi-ji;Adachi-ji;Adachi-ji;;Adachi-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_yokomi_castle;Yokomi-jo;Yokomi-jo;Yokomi-jo;;Yokomi-jo;;;;;;;;;x
b_yokomi_city;Yokomi-cho;Yokomi-cho;Yokomi-cho;;Yokomi-cho;;;;;;;;;x
b_yokomi_temple;Yokomi-ji;Yokomi-ji;Yokomi-ji;;Yokomi-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_hiki_castle;Hiki-jo;Hiki-jo;Hiki-jo;;Hiki-jo;;;;;;;;;x
b_hiki_city;Hiki-cho;Hiki-cho;Hiki-cho;;Hiki-cho;;;;;;;;;x
b_hiki_temple;Hiki-ji;Hiki-ji;Hiki-ji;;Hiki-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_iruma_castle;Iruma-jo;Iruma-jo;Iruma-jo;;Iruma-jo;;;;;;;;;x
b_iruma_city;Iruma-cho;Iruma-cho;Iruma-cho;;Iruma-cho;;;;;;;;;x
b_iruma_temple;Iruma-ji;Iruma-ji;Iruma-ji;;Iruma-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_saitama_castle;Saitama-jo;Saitama-jo;Saitama-jo;;Saitama-jo;;;;;;;;;x
b_saitama_city;Saitama-cho;Saitama-cho;Saitama-cho;;Saitama-cho;;;;;;;;;x
b_saitama_temple;Saitama-ji;Saitama-ji;Saitama-ji;;Saitama-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_chichibu_castle;Chichibu-jo;Chichibu-jo;Chichibu-jo;;Chichibu-jo;;;;;;;;;x
b_chichibu_city;Chichibu-cho;Chichibu-cho;Chichibu-cho;;Chichibu-cho;;;;;;;;;x
b_chichibu_temple;Chichibu-ji;Chichibu-ji;Chichibu-ji;;Chichibu-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_kuragi_castle;Kuragi-jo;Kuragi-jo;Kuragi-jo;;Kuragi-jo;;;;;;;;;x
b_kuragi_city;Kuragi-cho;Kuragi-cho;Kuragi-cho;;Kuragi-cho;;;;;;;;;x
b_kuragi_temple;Kuragi-ji;Kuragi-ji;Kuragi-ji;;Kuragi-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_katsushika_castle;Katsushika-jo;Katsushika-jo;Katsushika-jo;;Katsushika-jo;;;;;;;;;x
b_katsushika_city;Katsushika-cho;Katsushika-cho;Katsushika-cho;;Katsushika-cho;;;;;;;;;x
b_katsushika_temple;Katsushika-ji;Katsushika-ji;Katsushika-ji;;Katsushika-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_katori_castle;Katori-jo;Katori-jo;Katori-jo;;Katori-jo;;;;;;;;;x
b_katori_city;Katori-cho;Katori-cho;Katori-cho;;Katori-cho;;;;;;;;;x
b_katori_temple;Katori-ji;Katori-ji;Katori-ji;;Katori-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_soma_castle;Soma-jo;Soma-jo;Soma-jo;;Soma-jo;;;;;;;;;x
b_soma_city;Soma-cho;Soma-cho;Soma-cho;;Soma-cho;;;;;;;;;x
b_soma_temple;Soma-ji;Soma-ji;Soma-ji;;Soma-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_chiba_castle;Chiba-jo;Chiba-jo;Chiba-jo;;Chiba-jo;;;;;;;;;x
b_chiba_city;Chiba-cho;Chiba-cho;Chiba-cho;;Chiba-cho;;;;;;;;;x
b_chiba_temple;Chiba-ji;Chiba-ji;Chiba-ji;;Chiba-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_sosa_castle;Sosa-jo;Sosa-jo;Sosa-jo;;Sosa-jo;;;;;;;;;x
b_sosa_city;Sosa-cho;Sosa-cho;Sosa-cho;;Sosa-cho;;;;;;;;;x
b_sosa_temple;Sosa-ji;Sosa-ji;Sosa-ji;;Sosa-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_yuki_castle;Yuki-jo;Yuki-jo;Yuki-jo;;Yuki-jo;;;;;;;;;x
b_yuki_city;Yuki-cho;Yuki-cho;Yuki-cho;;Yuki-cho;;;;;;;;;x
b_yuki_temple;Yuki-ji;Yuki-ji;Yuki-ji;;Yuki-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_unakami_castle;Unakami-jo;Unakami-jo;Unakami-jo;;Unakami-jo;;;;;;;;;x
b_unakami_city;Unakami-cho;Unakami-cho;Unakami-cho;;Unakami-cho;;;;;;;;;x
b_unakami_temple;Unakami-ji;Unakami-ji;Unakami-ji;;Unakami-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_susu_castle;Susu-jo;Susu-jo;Susu-jo;;Susu-jo;;;;;;;;;x
b_susu_city;Susu-cho;Susu-cho;Susu-cho;;Susu-cho;;;;;;;;;x
b_susu_temple;Susu-ji;Susu-ji;Susu-ji;;Susu-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_isumi_castle;Isumi-jo;Isumi-jo;Isumi-jo;;Isumi-jo;;;;;;;;;x
b_isumi_city;Isumi-cho;Isumi-cho;Isumi-cho;;Isumi-cho;;;;;;;;;x
b_isumi_temple;Isumi-ji;Isumi-ji;Isumi-ji;;Isumi-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_amaha_castle;Amaha-jo;Amaha-jo;Amaha-jo;;Amaha-jo;;;;;;;;;x
b_amaha_city;Amaha-cho;Amaha-cho;Amaha-cho;;Amaha-cho;;;;;;;;;x
b_amaha_temple;Amaha-ji;Amaha-ji;Amaha-ji;;Amaha-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_nagara_castle;Nagara-jo;Nagara-jo;Nagara-jo;;Nagara-jo;;;;;;;;;x
b_nagara_city;Nagara-cho;Nagara-cho;Nagara-cho;;Nagara-cho;;;;;;;;;x
b_nagara_temple;Nagara-ji;Nagara-ji;Nagara-ji;;Nagara-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_musa_castle;Musa-jo;Musa-jo;Musa-jo;;Musa-jo;;;;;;;;;x
b_musa_city;Musa-cho;Musa-cho;Musa-cho;;Musa-cho;;;;;;;;;x
b_musa_temple;Musa-ji;Musa-ji;Musa-ji;;Musa-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_heguri_castle;Heguri-jo;Heguri-jo;Heguri-jo;;Heguri-jo;;;;;;;;;x
b_heguri_city;Heguri-cho;Heguri-cho;Heguri-cho;;Heguri-cho;;;;;;;;;x
b_heguri_temple;Heguri-ji;Heguri-ji;Heguri-ji;;Heguri-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_nagasa_castle;Nagasa-jo;Nagasa-jo;Nagasa-jo;;Nagasa-jo;;;;;;;;;x
b_nagasa_city;Nagasa-cho;Nagasa-cho;Nagasa-cho;;Nagasa-cho;;;;;;;;;x
b_nagasa_temple;Nagasa-ji;Nagasa-ji;Nagasa-ji;;Nagasa-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_awa_castle;Awa-jo;Awa-jo;Awa-jo;;Awa-jo;;;;;;;;;x
b_awa_city;Awa-cho;Awa-cho;Awa-cho;;Awa-cho;;;;;;;;;x
b_awa_temple;Awa-ji;Awa-ji;Awa-ji;;Awa-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_kamakura_castle;Kamakura-jo;Kamakura-jo;Kamakura-jo;;Kamakura-jo;;;;;;;;;x
b_kamakura_city;Kamakura-cho;Kamakura-cho;Kamakura-cho;;Kamakura-cho;;;;;;;;;x
b_kamakura_temple;Kamakura-ji;Kamakura-ji;Kamakura-ji;;Kamakura-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_aiko_castle;Aiko-jo;Aiko-jo;Aiko-jo;;Aiko-jo;;;;;;;;;x
b_aiko_city;Aiko-cho;Aiko-cho;Aiko-cho;;Aiko-cho;;;;;;;;;x
b_aiko_temple;Aiko-ji;Aiko-ji;Aiko-ji;;Aiko-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_ashinokamki_castle;Ashinokami-jo;Ashinokami-jo;Ashinokami-jo;;Ashinokami-jo;;;;;;;;;x
b_ashinokamki_city;Ashinokami-cho;Ashinokami-cho;Ashinokami-cho;;Ashinokami-cho;;;;;;;;;x
b_ashinokamki_temple;Ashinokami-ji;Ashinokami-ji;Ashinokami-ji;;Ashinokami-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_ashinoshimo_castle;Ashinoshimo-jo;Ashinoshimo-jo;Ashinoshimo-jo;;Ashinoshimo-jo;;;;;;;;;x
b_ashinoshimo_city;Ashinoshimo-cho;Ashinoshimo-cho;Ashinoshimo-cho;;Ashinoshimo-cho;;;;;;;;;x
b_ashinoshimo_temple;Ashinoshimo-ji;Ashinoshimo-ji;Ashinoshimo-ji;;Ashinoshimo-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_tagata_castle;Tagata-jo;Tagata-jo;Tagata-jo;;Tagata-jo;;;;;;;;;x
b_tagata_city;Tagata-cho;Tagata-cho;Tagata-cho;;Tagata-cho;;;;;;;;;x
b_tagata_temple;Tagata-ji;Tagata-ji;Tagata-ji;;Tagata-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_matsuzaki_castle;Matsuzaki-jo;Matsuzaki-jo;Matsuzaki-jo;;Matsuzaki-jo;;;;;;;;;x
b_matsuzaki_city;Matsuzaki-cho;Matsuzaki-cho;Matsuzaki-cho;;Matsuzaki-cho;;;;;;;;;x
b_matsuzaki_temple;Matsuzaki-ji;Matsuzaki-ji;Matsuzaki-ji;;Matsuzaki-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_kimisawa_castle;Kimisawa-jo;Kimisawa-jo;Kimisawa-jo;;Kimisawa-jo;;;;;;;;;x
b_kimisawa_city;Kimisawa-cho;Kimisawa-cho;Kimisawa-cho;;Kimisawa-cho;;;;;;;;;x
b_kimisawa_temple;Kimisawa-ji;Kimisawa-ji;Kimisawa-ji;;Kimisawa-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_yamanashi_castle;Yamanashi-jo;Yamanashi-jo;Yamanashi-jo;;Yamanashi-jo;;;;;;;;;x
b_yamanashi_city;Yamanashi-cho;Yamanashi-cho;Yamanashi-cho;;Yamanashi-cho;;;;;;;;;x
b_yamanashi_temple;Yamanashi-ji;Yamanashi-ji;Yamanashi-ji;;Yamanashi-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_koma_castle;Koma-jo;Koma-jo;Koma-jo;;Koma-jo;;;;;;;;;x
b_koma_city;Koma-cho;Koma-cho;Koma-cho;;Koma-cho;;;;;;;;;x
b_koma_temple;Koma-ji;Koma-ji;Koma-ji;;Koma-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_tsuru_castle;Tsuru-jo;Tsuru-jo;Tsuru-jo;;Tsuru-jo;;;;;;;;;x
b_tsuru_city;Tsuru-cho;Tsuru-cho;Tsuru-cho;;Tsuru-cho;;;;;;;;;x
b_tsuru_temple;Tsuru-ji;Tsuru-ji;Tsuru-ji;;Tsuru-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_yatsushiro_castle;Yatsushiro-jo;Yatsushiro-jo;Yatsushiro-jo;;Yatsushiro-jo;;;;;;;;;x
b_yatsushiro_city;Yatsushiro-cho;Yatsushiro-cho;Yatsushiro-cho;;Yatsushiro-cho;;;;;;;;;x
b_yatsushiro_temple;Yatsushiro-ji;Yatsushiro-ji;Yatsushiro-ji;;Yatsushiro-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_tsukama_castle;Tsukama-jo;Tsukama-jo;Tsukama-jo;;Tsukama-jo;;;;;;;;;x
b_tsukama_city;Tsukama-cho;Tsukama-cho;Tsukama-cho;;Tsukama-cho;;;;;;;;;x
b_tsukama_temple;Tsukama-ji;Tsukama-ji;Tsukama-ji;;Tsukama-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_takai_castle;Takai-jo;Takai-jo;Takai-jo;;Takai-jo;;;;;;;;;x
b_takai_city;Takaichi-cho;Takai-cho;Takai-cho;;Takai-cho;;;;;;;;;x
b_takai_temple;Takai-ji;Takai-ji;Takai-ji;;Takai-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_hanishina_castle;Hanishina-jo;Hanishina-jo;Hanishina-jo;;Hanishina-jo;;;;;;;;;x
b_hanishina_city;Hanishina-cho;Hanishina-cho;Hanishina-cho;;Hanishina-cho;;;;;;;;;x
b_hanishina_temple;Hanishina-ji;Hanishina-ji;Hanishina-ji;;Hanishina-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_azumi_castle;Azumi-jo;Azumi-jo;Azumi-jo;;Azumi-jo;;;;;;;;;x
b_azumi_city;Azumi-cho;Azumi-cho;Azumi-cho;;Azumi-cho;;;;;;;;;x
b_azumi_temple;Azumi-ji;Azumi-ji;Azumi-ji;;Azumi-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_chiisagata_castle;Chiisagata-jo;Chiisagata-jo;Chiisagata-jo;;Chiisagata-jo;;;;;;;;;x
b_chiisagata_city;Chiisagata-cho;Chiisagata-cho;Chiisagata-cho;;Chiisagata-cho;;;;;;;;;x
b_chiisagata_temple;Chiisagata-ji;Chiisagata-ji;Chiisagata-ji;;Chiisagata-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
b_saku_castle;Saku-jo;Saku-jo;Saku-jo;;Saku-jo;;;;;;;;;x
b_saku_city;Saku-cho;Saku-cho;Saku-cho;;Saku-cho;;;;;;;;;x
b_saku_temple;Saku-ji;Saku-ji;Saku-ji;;Saku-ji;;;;;;;;;x
######;#;#;#;;#;;;;;;;;;x
